Date,VWRP.L,SWDA.L,VUAG.L,ISF.L,EQQQ.L,VEUR.L,VJPN.L,VFEG.L,IUIT.L,IUHC.L,INRG.L,VGOV.L,IGLO.L,IBTG.L,AGGG.L,CORP.L,GHYS.L,SGLN.L,IWDP.L,ICHN.AS
2025-03-17,107.3499984741211,8260.0,82.87000274658203,846.1243896484375,37035.671875,34.22744369506836,28.23356056213379,51.2400016784668,30.479999542236328,11.539999961853027,522.3026123046875,15.07297420501709,86.88134002685547,4.465601921081543,4.176977634429932,83.73785400390625,83.78926086425781,4480.0,1793.0513916015625,5.821000099182129
2025-03-18,107.0500030517578,8235.0,82.4800033569336,848.4232788085938,36729.6796875,34.47486877441406,28.13276481628418,51.31999969482422,30.38999938964844,11.5600004196167,522.677490234375,15.04835319519043,86.64848327636719,4.464398384094238,4.176977634429932,83.52690124511719,84.16166687011719,4539.0,1787.3037109375,5.818900108337402
2025-03-19,107.73999786376952,8295.0,83.18000030517578,848.8231201171875,37072.671875,34.41062927246094,28.331928253173828,51.29499816894531,30.6299991607666,11.56999969482422,524.4273071289062,15.101112365722656,86.49810791015625,4.461993217468262,4.170193672180176,83.53649139404297,84.2547607421875,4546.0,1786.3040771484375,5.805300235748291
2025-03-20,107.63999938964844,8299.0,83.33499908447266,848.6232299804688,37085.171875,34.19701385498047,28.35808753967285,50.93000030517578,30.520000457763672,11.609999656677246,523.177490234375,15.07505226135254,86.62908172607422,4.470654487609863,4.175039768218994,83.85291290283203,84.26406860351562,4549.0,1788.5531005859375,5.623899936676025
2025-03-21,107.63999938964844,8292.0,83.37999725341797,842.5260009765625,37207.1640625,34.04409408569336,28.482112884521484,50.90999984741211,30.450000762939453,11.574999809265137,521.9276733398438,14.965545654296877,86.58057403564453,4.474743843078613,4.170193672180176,83.46937561035156,83.88236236572266,4536.0,1783.05517578125,5.55649995803833
2025-03-24,109.05999755859376,8420.0,85.05999755859375,842.3260498046875,38121.63671875,33.93179702758789,28.414018630981445,51.119998931884766,31.149999618530273,11.65999984741211,518.9281005859375,14.941998481750488,86.12457275390625,4.467766761779785,4.154687881469727,83.38786315917969,84.07787322998047,4532.0,1796.7998046875,5.546999931335449
2025-03-25,108.98999786376952,8417.5,84.83999633789062,845.0248413085938,38176.13671875,34.08710479736328,28.47360038757324,50.8650016784668,31.229999542236328,11.55500030517578,519.427978515625,14.90196418762207,86.30406951904297,4.469691753387451,4.161956310272217,83.45018768310547,84.25010681152344,4534.0,1787.0537109375,5.5157999992370605
2025-03-26,108.73999786376952,8399.5,84.7699966430664,847.4237060546875,37923.63671875,33.94374465942383,28.352006912231445,50.8650016784668,30.6299991607666,11.479999542236328,515.4285888671875,14.965545654296877,86.09547424316406,4.47017240524292,4.154687881469727,83.2632064819336,84.00804901123047,4547.0,1797.2998046875,5.506499767303467
2025-03-27,107.94000244140624,8323.0,83.98999786376953,845.7244873046875,37548.65625,33.67851638793945,28.18299102783203,50.91999816894531,30.38999938964844,11.479999542236328,513.0538940429688,14.903141975402832,86.13427734375,4.470654487609863,4.147418975830078,83.06664276123047,83.96615600585938,4578.0,1787.803466796875,5.596700191497803
2025-03-28,106.18000030517578,8185.0,82.33999633789062,844.9249267578125,36489.6953125,33.578163146972656,27.5616455078125,50.057498931884766,29.59000015258789,11.475000381469728,512.9288940429688,14.987918853759766,86.6775894165039,4.479074478149414,4.169709205627441,83.54607391357422,83.67753601074219,4625.0,1781.5557861328125,5.449900150299072
2025-03-31,105.41999816894533,8128.0,81.94999694824219,834.5294189453125,36060.703125,33.07638931274414,27.320892333984375,49.869998931884766,29.049999237060547,11.5024995803833,503.68017578125,15.024418830871582,86.72610473632812,4.48003625869751,4.168740272521973,83.54607391357422,83.58910369873047,4693.0,1798.2991943359375,5.406899929046631
2025-04-01,106.62000274658205,8228.0,83.0199966430664,842.1260986328125,36736.6796875,33.44197082519531,27.283199310302734,50.255001068115234,29.690000534057617,11.489999771118164,509.6793518066406,15.070342063903809,87.0850830078125,4.479555606842041,4.181339263916016,83.7953872680664,83.78926086425781,4703.0,1802.0479736328125,5.460999965667725
2025-04-02,106.55999755859376,8229.0,83.25,839.7271118164062,36803.6796875,33.269927978515625,27.020557403564453,50.064998626708984,29.959999084472656,11.407500267028809,511.6790771484375,15.057388305664062,87.09477996826172,4.480998516082764,4.1764936447143555,83.84333038330078,83.8078842163086,4687.0,1798.2991943359375,5.40910005569458
2025-04-03,102.33999633789062,7877.0,79.27999877929688,827.0328369140625,34881.74609375,32.63435745239258,25.848392486572266,48.6349983215332,28.270000457763672,11.390000343322754,511.9290466308594,15.212814331054688,88.5209732055664,4.496155261993408,4.236579895019531,84.4570083618164,83.3051528930664,4604.0,1756.8154296875,5.347899913787842
